id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,labeled_by,parent_of,sibling_of,child_of,continuation_of,sequentially_follows,doc_page_num,reference_to_internal,reference_to_external,text,entry_type,label_type,mandatory,desired,optional,recommended,functional,non_functional,aero_mechanism/aero_brake,audio_beacon,camera,cansat/payload/probe,data/kinematics/telemetry,egg/compartment,electrical,ground_station,heat_shield,materials/mechanical,nose_cone,parachute,radio,rocket,sensors,software,Unnamed: 41,cost,schedule,deliverables,personnel/staffing,entries_affected,Notes,pathing
330,94.0,LTTextBoxHorizontal,56.699997,341.7378115,551.1257799,386.7378115,,,,327.0,,,335.0,,,"Because accidental initiation of SIMULATION mode can endanger the flight mission, two
commands, SIM ENABLE and SIM ACTIVATE, must be received by the flight software before
Simulation mode is activated.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,327.0/319/227/49/0
331,94.0,LTTextBoxHorizontal,56.699997,259.2378115,526.9207,320.7378115,,,,327.0,,,335.0,,,"After activation, the flight software monitors the radio link for barometric pressure sensor
commands (SIMP) from the Ground Station and uses the received values as if they were
actual barometric pressure readings in the calculation of altitude, determination software
state, and when to release the probe.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,49.0/0
332,94.0,LTTextBoxHorizontal,85.199997,211.893984,340.2338067,225.8939835,,333/334,,49.0,,,335.0,,,3.4 Banned Materials and components,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,,,332.0/49/0
333,94.0,LTTextBoxHorizontal,74.699997,177.4878115,537.6140612,203.7378115,,,,332.0,,,335.0,,,"1. No foam based beads or other similar bits of foam material that can be dropped and
lost on the ground. This material is dangerous to the livestock that occupy this area.",label+text,,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,,,332.0/49/0
334,94.0,LTTextBoxHorizontal,74.699997,157.2378115,513.5613288,169.2378115,,,,332.0,,,335.0,,,2. No lithium polymer batteries. The battery is relatively easy to damage and a fire hazard. We want to avoid setting any parts of the field on fire.,label+text,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,electrical,False,False,False,False,,,0.0
335,94.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,335.0,,,19,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,49.0/0
336,96.0,LTTextBoxHorizontal,85.199997,712.8939838,245.6496262,726.8939833,,337,,49.0,,,351.0,,,3.5 Environmental Tests,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,336.0/49/0
337,96.0,LTTextBoxHorizontal,56.699997,628.9878125,540.9597626,690.4878125,,338/348/366/381,,336.0,,,351.0,,,"Four tests are to be conducted to test the construction quality and material performance. To
verify test results, teams should provide: 1) Environmental Test Document based on the
provided template file. 2) Videos of the tests performed as specified in the template
document. If using a phone camera, orient the phone sideways for wider video view.",free_text,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,,,337.0/336/49/0
338,96.0,LTTextBoxHorizontal,74.699997,595.9878115,544.9324171,607.9878115,,339/340,,337.0,,,351.0,,,"1. Drop Test - This test is designed to verify that the parachute and attachment point will survive the deployment. Component mounts and battery mount will also be tested. The
drop test generates about 30 Gs of shock to the system.",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,337.0,,338.0/337/336/49/0
339,96.0,LTTextBoxHorizontal,110.699997,430.9878115,554.9460943,558.4878115,,,,338.0,,,351.0,,,"a. Drop Test Description - This test requires a 61 cm non-stretching cord. The test
was developed with a 1/8 thick kevlar cord. One end is secured to an eyebolt
attached to a fixed point, such as ceiling or rigid structure with enough clearance
to accommodate the cord, Cansat, and free space so the Cansat does not hit
the ground. The other end is tied to the parachute. A floor mat or pillow may be
placed under the Cansat for the drop test. The structure must not flex during the
drop test. This test cannot be performed by holding the cord. The cord must be
secured to a solid structure.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,338.0,,338.0/337/336/49/0
340,96.0,LTTextBoxHorizontal,110.699997,414.4878115,246.0808582,426.4878115,,341/342/343/344/345/346/347,,338.0,,,351.0,,,b. Drop Test Procedure -,label+text,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,338.0,,340.0/338/337/336/49/0
341,96.0,LTTextBoxHorizontal,135.3679658,364.9878115,146.6999974,409.9878115,,,,340.0,,,351.0,,,i.    Power on Cansat.,label+text,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,340.0,,340.0/338/337/336/49/0
342,96.0,LTTextBoxHorizontal,135.3679658,364.9878115,146.6999974,409.9878115,,,,340.0,,341.0,351.0,,,ii.   Verify telemetry is being received.,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,340.0,,340.0/338/337/336/49/0
343,96.0,LTTextBoxHorizontal,135.3679658,364.9878115,146.6999974,409.9878115,,,,340.0,,342.0,351.0,,,"iii.  Raise Cansat by the attached cord, so that the attachment points of the
cord, on the eye bolt and the parachute, are at the same height.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,340.0,,340.0/338/337/336/49/0
344,96.0,LTTextBoxHorizontal,132.0339818,282.4878115,146.6999974,343.9878115,,,,340.0,,343.0,351.0,,,iv.   Release the Cansat.,label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,340.0,,340.0/338/337/336/49/0
345,96.0,LTTextBoxHorizontal,132.0339818,282.4878115,146.6999974,343.9878115,,,,340.0,,344.0,351.0,,,v.    Verify the Cansat did not lose power.,label+text,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,340.0,,340.0/338/337/336/49/0
346,96.0,LTTextBoxHorizontal,132.0339818,282.4878115,146.6999974,343.9878115,,,,340.0,,345.0,351.0,,,"vi.   Inspect for any damage, or detached parts.",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,340.0,,340.0/338/337/336/49/0
347,96.0,LTTextBoxHorizontal,132.0339818,282.4878115,146.6999974,343.9878115,,,,340.0,,346.0,351.0,,,vii.  Verify telemetry is still being received.,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,340.0,,337.0/336/49/0
348,96.0,LTTextBoxHorizontal,74.699997,199.9878115,553.5750007,277.9878115,,349/355,,337.0,,,351.0,,,"2. Thermal Test - This test is to verify the Cansat can operate in a hot environment. When
the Cansat is integrated into the rocket and sitting on the launch pad, the sun can heat
up the payload section of the rocket to temperatures up to the mid to upper 30C. This
test will determine if any materials warp, weaken, change characteristics, or fail to
function at temperatures up to 35C.",label+text,,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,337.0,,348.0/337/336/49/0
349,96.0,LTTextBoxHorizontal,110.699997,183.4878115,532.2175769,195.4878115,,350/352/353/354,,348.0,,,351.0,,,"a. Thermal Test Description - This test requires a method to heat the Cansat to 60C for a period of 2 hours. This will allow the components to rise to heat, and
verify that they continue to function. One way to heat the Cansat is a thermal
chamber; there are a few ways to build a thermal chamber.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,348.0,,349.0/348/337/336/49/0
350,96.0,LTTextBoxHorizontal,140.699997,117.4878115,146.699997,129.4878115,,,,349.0,,,351.0,,,"i.  The simplest is to acquire an insulating cooler, one or more hair dryers
and a thermometer, preferably a remote thermometer such as a",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,349.0,,0.0
351,96.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,351.0,,,20,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,349.0/348/337/336/49/0
352,98.0,LTTextBoxHorizontal,164.699997,539.7378115,548.2664032,733.2378125,,,,349.0,350.0,,368.0,,,"thermocouple or thermistor. Place the Cansat, hair dryer(s) and
thermometer in the cooler. Try to seal any openings. Make sure the hair
dryer does not blow directly on the Cansat. The hair dryer will circulate
and heat the air in the cooler.",free_text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,349.0,,349.0/348/337/336/49/0
353,98.0,LTTextBoxHorizontal,138.0339818,655.2378125,146.6999974,667.2378125,,,,349.0,,,368.0,,,"ii.   Another method is to build a thermal chamber with foam insulation
sheets. Select the sheets that have one side with a foil layer. Build a box
and have one side be a lid. Seal all edges with duct tape. You can make
a hole in the side to run cords and thermocouple through.",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,349.0,,349.0/348/337/336/49/0
354,98.0,LTTextBoxHorizontal,135.3679658,589.2378115,146.699997,601.2378115,,,,349.0,,,368.0,,,"iii.   It is highly suggested the thermistor or thermocouple be attached to the
Cansat. The purpose is to make sure the Cansat does reach the peak
temperature. The air will reach the peak temperature long before the
Cansat does.",label+text,,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,349.0,,348.0/337/336/49/0
355,98.0,LTTextBoxHorizontal,110.699997,523.2378115,264.0808582,535.2378115,,356,,348.0,,,368.0,,,b. Thermal Test Procedure -,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,348.0,,355.0/348/337/336/49/0
356,98.0,LTTextBoxHorizontal,135.3679658,407.7378115,537.3738287,518.7378115,,357,,355.0,,,368.0,,,i.   Place Cansat into a thermal chamber.,label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,355.0,,356.0/355/348/337/336/49/0
357,,,,,,,,358/359/360/361/362/363/364/365,,356.0,,,368.0,,,ii.   Turn on the Cansat.,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
358,,,,,,,,,,357.0,,,368.0,,,iii.   Close and seal the thermal chamber.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
359,,,,,,,,,,357.0,,,368.0,,,iii.   Close and seal the thermal chamber.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
360,,,,,,,,,,357.0,,,368.0,,,iv.   Turn on the heat source.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
361,,,,,,,,,,357.0,,,368.0,,,"v. Monitor the temperature and turn off the heat source when the internal
temperature reaches 60C and turn on the heat source when the
temperature drops to 55C.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
362,98.0,LTTextBoxHorizontal,132.0339818,374.7378115,386.1492193,403.2378115,,,,357.0,,,368.0,,,vi.   Maintain the test conditions for two hours.,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
363,98.0,LTTextBoxHorizontal,132.0339818,374.7378115,386.1492193,403.2378115,,,,357.0,,,368.0,,,"vii.   Turn off the heat source and perform visual inspection and any functional
tests to verify the Cansat survived the thermal exposure and can operate
as expected.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
364,98.0,LTTextBoxHorizontal,129.3679658,325.2378115,535.5222644,337.2378115,,,,357.0,,,368.0,,,"viii. With the Cansat still hot, test any mechanisms and structures to make sure the integrity has not been compromised. Take precautions to avoid
injury.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,355.0,,357.0/356/355/348/337/336/49/0
365,98.0,LTTextBoxHorizontal,74.699997,259.2378115,549.3738229,320.7378115,,,,357.0,,,368.0,,,ix.   Verify epoxy joints and composite materials still maintain their strengths.,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,355.0,,337.0/336/49/0
366,98.0,LTTextBoxHorizontal,134.699997,275.7378115,146.699997,287.7378115,,367/369/371,,337.0,,,368.0,,,"3. Vibration Test - This test is designed to verify the mounting integrity of all components, mounting connections, structural integrity, and battery connections.",label+text,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,337.0,,366.0/337/336/49/0
367,98.0,LTTextBoxHorizontal,110.699997,94.23781154,545.6062488,238.2378115,,,,366.0,,,368.0,,,"a. Vibration Test Description - The test uses a random orbital sander. The sander
is a hand held power tool where the sanding head moves in a random pattern,
not spinning. Random orbital sanders operate at fixed orbits per minute (opm)
ranging from 12,000 to 14,000 opm. That translates to 200 to 233 Hz. This test
takes advantage of the power up and power down phases of the sander. The
sander does not instantly turn on at 14,000 opm, it takes at most a second to
get up to speed. That transition time can hit some resonances of the Cansat.
This test requires the sander to be cycled regularly over a one minute duration
exposing the Cansat to vibrations from 0 Hz to 233 Hz. The amount of shaking",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,366.0,,0.0
368,98.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,368.0,,,21,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,366.0/337/336/49/0
369,100.0,LTTextBoxHorizontal,128.699997,704.7378125,539.6296844,733.2378125,,370,,366.0,367.0,,388.0,,,"generated by the sander is around 20 to 29 Gs. Do not use a disc sander that
just spins.",free_text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,366.0,,369.0/366/337/336/49/0
370,100.0,LTTextBoxHorizontal,140.699997,688.2378125,546.2683543,700.2378125,,,,369.0,,,388.0,,,"i. One setup for the test is to secure the sander, upside down, via a bench vise; the Cansat should be secured where the sand-paper is installed.  The bench vise must be secured to a table. The vise cannot be allowed
to move freely and the sander cannot be held by hand. The model
number of the sander must be provided in the documentation.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,366.0,,366.0/337/336/49/0
371,100.0,LTTextBoxHorizontal,110.699997,605.7378115,267.2156257,617.7378115,,372/373/374/375/376/377/378/379/380,,366.0,,,388.0,,,b. Vibration Test Procedure -,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,366.0,,371.0/366/337/336/49/0
372,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,i.     Power on the Cansat.,label+text,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
373,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,ii.    Verify accelerometer data is being collected.,label+text,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
374,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,iii.   Power up the sander.,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
375,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,"iv.   Once the sander is up to full speed, wait 5 seconds.",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
376,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,v.    Power down the sander to a full stop.,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
377,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,vi.   Repeat steps iii to v four more times. ,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
378,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,vii.  Inspect the Cansat for damage and functionality.,label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
379,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,viii. Verify accelerometer data is still being collected.,label+text,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,371.0,,371.0/366/337/336/49/0
380,100.0,LTTextBoxHorizontal,129.3679658,457.2378115,439.5281237,601.2378115,,,,371.0,,,388.0,,,ix.   Power down Cansat.,label+text,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,371.0,,337.0/336/49/0
381,100.0,LTTextBoxHorizontal,74.699997,374.7378115,552.7078133,452.7378115,,382/383/384/385/386/387,,337.0,,,388.0,,,"4. Vacuum Test - This test is designed to verify deployment operation of the payload(s). A
vacuum chamber can be simply constructed using a bucket or pail of 5 gallons or 18+
litres. A lid can be used or a ¼ inch or 6 mm thick sheet of polycarbonate can be
placed on top of the bucket. Do not use acrylic as that can shatter. A vacuum cleaner
or shop vacuum can be used to pull a vacuum.",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,337.0,,381.0/337/336/49/0
382,100.0,LTTextBoxHorizontal,140.699997,358.2378115,146.699997,370.2378115,,,,381.0,,,388.0,,,"i.  Suspend the fully configured and powered Cansat in the vacuum
chamber.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,381.0,,381.0/337/336/49/0
383,100.0,LTTextBoxHorizontal,164.699997,325.2378115,508.252735,370.2378115,,,,381.0,,,388.0,,,"
ii.  Turn on the vacuum to start pulling a vacuum.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,381.0,,381.0/337/336/49/0
384,100.0,LTTextBoxHorizontal,135.3679658,308.7378115,538.2527332,337.2378115,,,,381.0,,,388.0,,,iii. Monitor the telemetry and stop the vacuum when the peak altitude has been reached.,label+text,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,381.0,,381.0/337/336/49/0
385,100.0,LTTextBoxHorizontal,135.590622,275.7378115,146.699997,287.7378115,,,,381.0,,,388.0,,,"iv.  Let the air enter the vacuum chamber slowly and monitor the operation of
the Cansat.",label+text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,381.0,,381.0/337/336/49/0
386,100.0,LTTextBoxHorizontal,164.699997,242.7378115,553.5808544,304.2378115,,,,381.0,,,388.0,,,v.  Collect and save telemetry,free_text,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,381.0,,381.0/337/336/49/0
387,100.0,LTTextBoxHorizontal,134.699997,226.2378115,482.8699211,254.7378115,,,,381.0,,,388.0,,,vi. Make the saved telemetry available for the judges to review.,label+text,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,381.0,,0.0
388,100.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,388.0,,,22,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
389,102.0,LTTextBoxHorizontal,56.699997,690.3001563,239.0223584,706.3001568,,390/391/392/396,,0.0,,,406.0,,,4. Team Composition,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,389.0/0
390,102.0,LTTextBoxHorizontal,56.699997,640.9878125,550.3464791,681.4878125,,,,389.0,,,406.0,,,"Students currently enrolled in undergraduate degree programs, or students having graduated
from such programs since the start of the current competition cycle, are counted as
undergraduate students.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,389.0/0
391,102.0,LTTextBoxHorizontal,56.699997,583.9878115,548.2898425,624.4878125,,,,389.0,,,406.0,,,"Students currently enrolled in post-graduate degree programs (MS, PhD), or students having
entered such programs since the start of the current competition cycle, are counted as
graduate students.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,389.0/0
392,102.0,LTTextBoxHorizontal,85.199997,555.393984,176.4607198,569.3939835,,393/394/395,,389.0,,,406.0,,,4.1 Team Size,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,392.0/389/0
393,102.0,LTTextBoxHorizontal,56.699997,478.2378115,536.9636725,547.2378115,,,,392.0,,,406.0,,,"Each team shall consist of between 3 and 10 students (undergraduate teams) from an
accredited college or university. Teams may consist entirely of undergraduate students
(undergraduate teams), entirely of graduate students (grad teams), or a combination of the
two (mixed teams). Graduate teams shall consist of no more than 5 students. Mixed teams
shall consist of no more than 7 undergraduate students and 3 graduate students.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,392.0/389/0
394,102.0,LTTextBoxHorizontal,56.699997,406.9878115,543.6023425,461.7378115,,,,392.0,,,406.0,,,"Teams from the same school must develop their designs independently and not copy from
other teams. Bulk purchasing of materials is allowed such as batteries and raw materials for
construction. Sharing tools and services are allowed. Designs must originate from within the
team.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,392.0/389/0
395,102.0,LTTextBoxHorizontal,56.699997,378.4878115,411.4499986,390.4878115,,,,392.0,,,406.0,,,There shall be no more than three teams from any one school.,free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,389.0/0
396,102.0,LTTextBoxHorizontal,85.199997,349.893984,213.5103035,363.8939835,,397/401,,389.0,,,406.0,,,4.2 Faculty Advisor,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,396.0/389/0
397,102.0,LTTextBoxHorizontal,56.699997,329.7378115,454.8914013,341.7378115,,398/399/400,,396.0,,,406.0,,,Each team must have a faculty advisor. The role of the faculty advisor is to:,free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,397.0/396/389/0
398,102.0,LTTextBoxHorizontal,74.699997,301.2378115,535.6160105,327.4878115,,,,397.0,,,406.0,,,"● Provide a point of contact for the team, both with the university and the competition.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,397.0,,397.0/396/389/0
399,102.0,LTTextBoxHorizontal,74.699997,301.2378115,535.6160105,327.4878115,,,,397.0,,,406.0,,,"● Aid teams with logistics such as arranging conference rooms, laboratory resources, etc.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,397.0,,397.0/396/389/0
400,102.0,LTTextBoxHorizontal,74.699997,272.7378115,386.8992155,284.7378115,,,,397.0,,,406.0,,,● Providing general guidance throughout the competition.,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,397.0,,396.0/389/0
401,102.0,LTTextBoxHorizontal,56.699997,244.2378115,208.7742194,256.2378115,,402/403,,396.0,,,406.0,,,The faculty advisor shall not:,free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,401.0/396/389/0
402,102.0,LTTextBoxHorizontal,74.699997,215.7378115,395.51836,241.9878115,,,,401.0,,,406.0,,,● Make design decisions or direct recommendations.,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,401.0,,401.0/396/389/0
403,102.0,LTTextBoxHorizontal,74.699997,215.7378115,395.51836,241.9878115,,,,401.0,,,406.0,,,● Participate in more than an oversight role during reviews.,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,401.0,,0.0
404,102.0,LTTextBoxHorizontal,56.699997,170.5501549,227.8298603,186.5501554,,405/407/419/435/444/474/482,,0.0,,,406.0,,,5. Deliverable Items,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,404.0/0
405,102.0,LTTextBoxHorizontal,56.699997,121.2378115,545.6355419,161.7378115,,,,404.0,,,406.0,,,"Teams will be evaluated based on a series of deliverable items provided at various stages of
the development. The deliverable items are selected to provide representative real-world
milestones for tracking the Cansat development and ensuring team success.",free_text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
406,102.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,406.0,,,23,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,404.0/0
407,104.0,LTTextBoxHorizontal,85.199997,712.8939838,287.4095762,726.8939833,,408/417/418,,404.0,,,430.0,,,5.1 Preliminary Design Review,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,407.0/404/0
408,104.0,LTTextBoxHorizontal,56.699997,649.9878125,545.6531219,704.7378125,,409/410/411/412/413/414/415/416,,407.0,,,430.0,,,"The PDR is a “multi-disciplinary technical review to ensure that the system under review can
proceed into detailed design, and can meet the stated performance requirements within cost
(program budget), schedule (program schedule), risk, and other system constraints”. The
Cansat PDR shall demonstrate:",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,408.0/407/404/0
